,Id,idhogar,Target,hacdor,hacapo,v14a,refrig,paredblolad,paredzocalo,paredpreb,pisocemento,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,eviv1,eviv2,eviv3,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,v2a1-missing,v2a1,dependency,edjefe,edjefa,meaneduc,overcrowding,rooms,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,v18q1,tamviv,hhsize,hogar_nin,hogar_adul,hogar_mayor,bedrooms,qmobilephone,hhsize-diff,elec,elec-missing,walls,roof,floor,walls+roof+floor,warning,bonus,phones-per-capita,tablets-per-capita,rooms-per-capita,rent-per-capita,v18q-min,v18q-sum,v18q-count,v18q-std,v18q-range_,dis-min,dis-max,dis-sum,female-min,female-max,female-sum,female-std,female-range_,estadocivil1-min,estadocivil1-max,estadocivil1-sum,estadocivil2-min,estadocivil2-max,estadocivil2-std,estadocivil3-min,estadocivil3-max,estadocivil3-std,estadocivil4-min,estadocivil4-max,estadocivil5-min,estadocivil5-max,estadocivil5-sum,estadocivil6-min,estadocivil6-max,estadocivil7-min,estadocivil7-max,estadocivil7-sum,estadocivil7-std,parentesco1-min,parentesco1-max,parentesco1-std,parentesco2-min,parentesco2-max,parentesco2-std,parentesco3-min,parentesco3-max,parentesco3-sum,parentesco4-min,parentesco4-max,parentesco4-sum,parentesco5-min,parentesco5-max,parentesco6-min,parentesco6-max,parentesco6-sum,parentesco7-min,parentesco7-max,parentesco8-min,parentesco8-max,parentesco9-min,parentesco9-max,parentesco9-sum,parentesco10-min,parentesco10-max,parentesco11-min,parentesco11-max,parentesco11-sum,parentesco12-min,parentesco12-max,parentesco12-sum,instlevel1-min,instlevel1-max,instlevel1-sum,instlevel2-min,instlevel2-max,instlevel2-sum,instlevel2-std,instlevel3-min,instlevel3-max,instlevel3-sum,instlevel3-std,instlevel4-min,instlevel4-max,instlevel4-sum,instlevel4-std,instlevel5-min,instlevel5-max,instlevel5-sum,instlevel6-min,instlevel6-max,instlevel7-min,instlevel7-max,instlevel8-min,instlevel8-max,instlevel8-sum,instlevel8-std,instlevel9-min,instlevel9-max,mobilephone-min,mobilephone-std,mobilephone-range_,rez_esc-min,rez_esc-max,escolari-min,escolari-max,escolari-sum,escolari-std,escolari-range_,age-min,age-max,age-sum,age-std,age-range_,inst-max,inst-std,inst-range_,escolari/age-min,escolari/age-max,escolari/age-sum,escolari/age-std,escolari/age-range_,inst/age-max,inst/age-std,inst/age-range_,tech-min,tech-sum,tech-std,tech-range_,female-head
10,ID_848b0fdf1,3e16fab89,4.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,100000.0,0.0,6.0,0.0,10.333333,3.0,1,0,2,2,0,1,1,0,3,0.0,3,3,0,3,0,1,3,0,2.0,False,2,2,2,6,1,1,1.0,0.0,0.3333333333333333,33333.333333333336,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.5773502691896258,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0.5773502691896258,0,0,1,0.0,0,0.0,0.0,6,13,31,3.7859388972001824,7,20,41,101,11.846237095944574,21,7,2.6457513110645907,5,0.14634146341463414,0.65,1.0963414634146342,0.2581288009698739,0.5036585365853659,0.35,0.15328545493951562,0.30121951219512194,1,3,0.0,0,0
11,ID_e5cdba865,1e84a2ac8,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.0,15.0,0.0,15.0,0.5,5,0,1,1,0,0,0,0,1,0.0,1,1,0,1,0,2,2,0,2.0,False,1,1,1,3,1,1,2.0,0.0,5.0,0.0,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,1,1,1,,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,1,,0,0,1,,0,0.0,0.0,15,15,15,,0,44,44,44,,0,7,,0,0.3409090909090909,0.3409090909090909,0.3409090909090909,,0.0,0.1590909090909091,,0.0,1,1,,0,0
12,ID_e18530139,759df0194,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,False,120000.0,0.5,6.0,0.0,6.666666499999999,1.5,4,0,2,2,0,1,1,0,3,1.0,3,3,0,3,1,2,3,0,2.0,False,2,2,2,6,0,3,1.0,0.3333333333333333,1.3333333333333333,40000.0,1,3,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,0.5773502691896258,0,1,1,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,6,8,20,1.1547005383792515,2,33,69,164,19.087517736293876,36,3,0.5773502691896257,1,0.08695652173913043,0.24242424242424243,0.42615495771175993,0.08706370808428861,0.155467720685112,0.09090909090909091,0.034845331446419214,0.061923583662714096,2,6,0.0,0,0
13,ID_96b1fbc81,f2fcf00fd,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,100000.0,0.0,8.0,0.0,9.5,1.0,5,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,2,2,0,2.0,False,1,1,2,4,0,1,1.0,0.0,2.5,50000.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.7071067811865476,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,8,11,19,2.1213203435596424,3,28,35,63,4.949747468305833,7,4,0.7071067811865476,1,0.22857142857142856,0.39285714285714285,0.6214285714285714,0.11616754262350422,0.16428571428571428,0.14285714285714285,0.04040610178208842,0.057142857142857134,1,2,0.0,0,0
14,ID_be1c0c929,cb6bb28dd,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.25,11.0,0.0,5.25,1.6666666,5,0,4,4,0,1,1,0,5,0.0,5,5,1,4,0,3,3,0,2.0,False,1,1,2,4,0,1,0.6,0.0,1.0,0.0,0,0,5,0.0,0,0,0,0,0,1,1,0.4472135954999579,1,0,0,0,0,1,0.5477225575051662,0,0,0.0,0,0,0,0,0,0,0,0,1,3,0.5477225575051662,0,1,0.447213595499958,0,1,0.4472135954999579,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.5477225575051662,0,1,1,0.447213595499958,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,11,21,4.43846820423443,11,19,56,185,16.1245154965971,37,4,1.51657508881031,4,0.0,0.2,0.48983516483516487,0.09380884620145946,0.2,0.07142857142857142,0.030573301271874725,0.07142857142857142,1,5,0.0,0,0
15,ID_e73a7a162,cbf24a06c,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,80000.0,0.5,8.0,0.0,7.0,1.5,4,0,2,2,0,1,1,0,3,0.0,3,3,1,2,0,2,2,0,2.0,False,0,1,0,1,0,1,0.6666666666666666,0.0,1.3333333333333333,26666.666666666668,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,1,0.5773502691896258,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.5773502691896258,0,1,2,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,6,8,22,1.1547005383792517,2,15,37,88,12.42309676905615,22,3,0.5773502691896258,1,0.16666666666666666,0.5333333333333333,0.9162162162162162,0.19894005306192078,0.3666666666666667,0.2,0.07709027096102214,0.14444444444444446,1,3,0.0,0,0
16,ID_488b8ac27,922a1f87a,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,90000.0,0.0,0.0,9.0,11.0,1.0,5,0,1,1,0,1,1,0,2,1.0,2,2,0,2,0,2,2,0,2.0,False,1,2,2,5,0,2,1.0,0.5,2.5,45000.0,1,2,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.7071067811865476,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,0,1,0.0,0,0.0,0.0,9,13,22,2.8284271247461903,4,24,44,68,14.142135623730951,20,7,2.8284271247461903,4,0.20454545454545456,0.5416666666666666,0.7462121212121212,0.2383806951727376,0.33712121212121204,0.2916666666666667,0.1580276518560845,0.2234848484848485,2,4,0.0,0,1
17,ID_451a7e35a,a57a1f2f4,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,False,0.0,2.0,0.0,15.0,15.5,1.0,8,0,2,2,0,1,1,0,3,1.0,3,3,1,2,1,3,3,0,2.0,False,2,2,2,6,0,3,1.0,0.3333333333333333,2.6666666666666665,0.0,1,3,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,2,0.5773502691896258,0,0,1,0.0,0,0.0,0.0,8,16,39,4.358898943540674,8,15,76,135,30.512292604784715,61,7,2.309401076758503,4,0.19736842105263158,0.5333333333333333,1.0943381180223284,0.16798537264651997,0.33596491228070174,0.2,0.05447002955494361,0.10789473684210528,2,6,0.0,0,1
18,ID_feda408ee,9b084b23d,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,8.0,17.0,0.0,10.0,1.0,4,0,1,1,0,1,1,0,2,0.0,2,2,0,2,2,2,1,0,2.0,False,1,1,1,3,0,1,0.5,0.0,2.0,0.0,0,0,2,0.0,0,0,1,1,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0.0,0,1,0.7071067811865476,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,0,1,0.0,0,0.0,0.0,3,17,20,9.899494936611665,14,69,94,163,17.67766952966369,25,7,4.242640687119285,6,0.031914893617021274,0.2463768115942029,0.2782917052112242,0.15164747650793828,0.21446191797718164,0.10144927536231885,0.06421305798934267,0.09081097748997842,1,2,0.0,0,0
19,ID_340865cda,6ddd55b3e,4.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,0.5,11.0,0.0,13.5,1.5,5,0,1,1,1,1,2,1,2,1.0,3,3,1,2,0,2,2,0,2.0,False,1,1,2,4,0,2,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,1,3,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,1,1,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,0,0,0.0,0,0,0,0.0,0,1,1,0,0,0,0,0,1,1,0.5773502691896258,0,0,1,0.0,0,0.0,0.0,2,16,29,7.094598884597588,14,8,48,101,22.27853974867593,40,7,3.0,6,0.22916666666666666,0.35555555555555557,0.8347222222222223,0.0677620276174738,0.1263888888888889,0.15555555555555556,0.03625328138972573,0.07222222222222223,2,6,0.0,0,0
20,ID_be0fdb30f,652a7ffa0,2.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,120000.0,1.0,11.0,0.0,11.0,2.0,5,0,1,1,1,2,3,1,3,0.0,4,4,2,2,0,2,2,0,2.0,False,1,2,1,4,0,1,0.5,0.0,1.25,30000.0,0,0,4,0.0,0,0,0,0,0,1,3,0.5,1,0,1,1,0,1,0.5773502691896257,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0,1,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0.0,0,1,1,0.5,0,1,2,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,2,11,32,4.242640687119285,9,8,44,108,18.65475810617763,36,4,1.4142135623730951,3,0.25,0.5714285714285714,1.3333333333333333,0.15882933409674205,0.3214285714285714,0.21428571428571427,0.05732420002960955,0.12337662337662336,1,4,0.0,0,0
21,ID_39794350a,b9d64d752,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,168000.0,1.0,0.0,7.0,9.0,1.3333334,5,1,1,2,0,2,2,1,3,0.0,4,4,2,2,0,3,2,0,2.0,False,2,2,2,6,0,1,0.5,0.0,1.25,42000.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,2,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,1.0,2,11,26,3.696845502136472,9,10,37,96,14.491376746189438,27,4,1.2909944487358056,3,0.1891891891891892,0.46153846153846156,1.1562832062832065,0.12639460040296294,0.27234927234927236,0.15384615384615385,0.03082698082698082,0.07276507276507277,1,4,0.0,0,1
22,ID_a0fb0a5c4,09a26c158,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,40000.0,8.0,7.0,0.0,7.0,1.0,1,0,1,1,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,2.0,False,2,2,2,6,1,0,0.0,0.0,1.0,40000.0,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,1,1,1,,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0.0,0.0,7,7,7,,0,71,71,71,,0,3,,0,0.09859154929577464,0.09859154929577464,0.09859154929577464,,0.0,0.04225352112676056,,0.0,0,0,,0,0
23,ID_b00eafd98,e2f9717d3,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,False,155000.0,0.0,0.0,14.0,10.0,2.0,3,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,1,2,0,2.0,False,2,2,2,6,0,2,1.0,0.0,1.5,77500.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,1,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.7071067811865476,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,0,1,0.0,0,0.0,0.0,6,14,20,5.656854249492381,8,29,30,59,0.7071067811865476,1,7,3.5355339059327378,5,0.20689655172413793,0.4666666666666667,0.6735632183908046,0.18368520982547099,0.2597701149425288,0.23333333333333334,0.116225597367444,0.16436781609195403,1,2,0.0,0,1
24,ID_1db0ed392,65d20b573,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,False,0.0,0.5,0.0,14.0,13.0,1.0,6,0,2,2,0,1,1,0,3,2.0,3,3,0,3,1,3,3,0,2.0,False,2,2,2,6,0,4,1.0,0.6666666666666666,2.0,0.0,1,3,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,0,0,0,0,1,2,0.5773502691896258,0,0,1,0.0,0,0.0,0.0,11,14,39,1.7320508075688772,3,26,70,151,22.368132093076824,44,7,1.7320508075688772,3,0.15714285714285714,0.5384615384615384,0.9501498501498501,0.19811593634773356,0.3813186813186813,0.2692307692307692,0.1080521223104877,0.21208791208791208,2,6,0.0,0,1
25,ID_6e9d356d7,d9281c805,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,8.0,0.0,9.0,9.0,0.33333334,6,0,0,0,0,1,1,0,1,0.0,1,1,0,1,1,3,1,0,2.0,False,2,1,1,4,0,1,1.0,0.0,6.0,0.0,0,0,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,0,0,0,,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0.0,0.0,9,9,9,,0,71,71,71,,0,3,,0,0.1267605633802817,0.1267605633802817,0.1267605633802817,,0.0,0.04225352112676056,,0.0,1,1,,0,1
26,ID_b8802d92d,5f7699c70,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False,200000.0,0.66666669,9.0,0.0,9.0,2.5,3,1,1,2,1,2,3,2,3,0.0,5,5,2,3,0,2,5,0,2.0,False,1,1,1,3,0,1,1.0,0.0,0.6,40000.0,0,0,5,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,1,1,0,1,0.5477225575051661,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5477225575051662,0,1,0.4472135954999579,0,1,0.447213595499958,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.447213595499958,0,0,0,0.0,0,1,3,0.5477225575051661,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,9,32,3.9749213828703582,9,1,60,131,22.53219918250325,59,3,1.4142135623730951,3,0.0,0.45454545454545453,1.2148902821316614,0.17337373123822475,0.45454545454545453,0.10344827586206896,0.044015932850612886,0.10344827586206896,1,5,0.0,0,0
27,ID_8d1510a53,a0a822586,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,False,0.0,1.0,15.0,0.0,14.0,2.0,6,1,1,2,0,2,2,1,3,0.0,4,4,1,3,1,2,2,0,2.0,False,2,2,2,6,0,3,0.5,0.0,1.5,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,1,1,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,2,0.5773502691896257,0,0,1,0.0,0,0.0,0.0,0,15,42,7.14142842854285,15,7,74,166,27.452990122510638,67,7,3.366501646120693,7,0.0,0.375,0.8704954954954954,0.17184496503993693,0.375,0.175,0.07965653858513179,0.175,1,4,0.0,0,0
28,ID_4f75bf2e4,b2ceb3e5c,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,False,350000.0,0.5,16.0,0.0,16.5,1.0,6,0,1,1,0,2,2,0,3,3.0,3,3,1,2,0,3,4,0,2.0,False,2,2,2,6,0,3,1.3333333333333333,1.0,2.0,116666.66666666667,1,3,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,2,0.5773502691896258,0,0,1,0.0,0,0.0,0.0,10,17,43,3.7859388972001824,7,17,57,114,20.074859899884732,40,7,2.309401076758503,4,0.2807017543859649,0.5882352941176471,1.293937048503612,0.15386391335249325,0.3075335397316822,0.17647058823529413,0.03056699981673959,0.05366357069143449,2,6,0.0,0,0
29,ID_32e57e6be,69bfa2895,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,False,270000.0,0.5,0.0,14.0,14.0,1.0,6,1,1,2,0,1,1,1,2,0.0,3,3,1,2,0,3,2,0,2.0,False,2,2,2,6,0,3,0.6666666666666666,0.0,2.0,90000.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,1,1,0,1,0.5773502691896258,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5773502691896258,0,0,1,0.0,0,0.0,0.0,1,14,29,7.505553499465135,13,8,44,93,19.974984355438178,36,7,3.4641016151377544,6,0.125,0.34146341463414637,0.7846452328159645,0.11882596341181535,0.21646341463414637,0.17073170731707318,0.023766528705027372,0.045731707317073184,1,3,0.0,0,1
